date,chl_mean,target_eligible_default,chl_satellite_proxy_log10,wind_spd_ms,sst_primary_degC
2015-08-10,,False,-0.4061263607101208,3.00522336041304,13.322991943359398
2015-08-11,,False,-0.3108742405899222,4.802713023451946,13.086999511718773
2015-08-12,,False,,3.0234417764743573,12.972985839843773
2015-08-13,,False,-0.267212503305788,3.075313632733464,13.058007812500025
2015-08-14,,False,1.2075141582070803,3.557083791567653,13.635003662109398
2015-08-15,,False,-0.1546880170887364,5.658011410897084,13.504998779296898
2015-08-16,,False,-0.2546588925608556,3.0976813884239505,13.363000488281273
2015-08-17,,False,0.9936653499584692,2.5653789698083447,13.485986328125025
2015-08-18,4.099230769230769,False,1.1159056407421863,3.7316770247036257,13.627984619140648
2015-08-19,4.897833333333334,True,,1.2894525316662626,13.620996093750025
2015-08-20,2.565583333333333,True,0.6858046204070448,0.9624203218408904,13.682000732421898
2015-08-21,1.9542916666666663,True,-0.0536832751531288,1.8796204290298488,13.745996093750025
2015-08-22,1.8032083333333333,True,-0.1657925963117446,3.8511658454364,13.831994628906273
2015-08-23,3.5695833333333336,True,0.8159158258229554,3.800937238366695,13.934991455078148
2015-08-24,6.666458333333334,True,-0.5076603723235591,2.262103633853939,13.946008300781273
2015-08-25,4.984666666666667,True,0.036686444812109,2.13628478743443,14.137994384765648
2015-08-26,3.1843333333333335,True,0.0087647875000156,3.8880422930306624,14.174981689453148
2015-08-27,3.4482500000000003,True,0.2296026128621364,2.757914688704996,14.158990478515648
2015-08-28,6.541875,True,0.1592580667356004,3.362173548846575,14.083001708984398
2015-08-29,8.607291666666667,True,0.3769761779044424,4.8880796339598005,14.141992187500025
2015-08-30,8.854125000000002,True,-0.0860262560662125,3.048363440510776,14.340997314453148
2015-08-31,5.351,True,-0.4897816020692915,1.5730363372861589,14.346978759765648
2015-09-01,5.7035833333333334,True,-0.2504199676216978,0.724104428701541,14.312982177734398
2015-09-02,5.207666666666667,True,-0.5145328207255878,1.193294951782722,14.314996337890648
2015-09-03,2.7680833333333332,True,-0.1496022588229769,1.0017870106289477,14.348992919921898
2015-09-04,2.55325,True,,1.8969660139753035,14.463006591796898
2015-09-05,1.6928333333333334,True,,2.0120480715132505,14.937005615234398
2015-09-06,0.963875,True,-0.3896128120516853,4.0166980769355884,14.541986083984398
2015-09-07,1.531291666666667,True,-0.5431943340046481,2.4378261384991475,14.493981933593773
2015-09-08,1.643541666666667,True,0.5811886677801562,4.703064979008021,14.502008056640648
2015-09-09,1.5445000000000002,True,,5.0749108670774765,14.394006347656273
2015-09-10,1.7497916666666666,True,0.9066281256960708,5.712905530810445,14.227990722656273
2015-09-11,1.2012916666666666,True,0.0493644866649535,5.465099081266046,14.205987548828148
2015-09-12,1.0795416666666666,True,1.2420149908579792,4.512519052741779,14.131982421875025
2015-09-13,6.2114166666666675,True,0.4222543712372774,3.693111486974932,14.029992675781273
2015-09-14,13.432357142857144,False,,1.5770530894918404,14.325982666015648
2015-09-15,14.343625,True,0.2169097686076722,2.8438539822982505,14.230981445312525
2015-09-16,9.149708333333336,True,0.4080587160101525,2.108852164547281,14.546990966796898
2015-09-17,5.2484166666666665,True,0.9003064724574497,3.678430779290839,14.661981201171898
2015-09-18,1.79725,True,,5.145437957235053,14.528985595703148
2015-09-19,2.156,True,,4.400661610141927,14.085992431640648
2015-09-20,4.539541666666667,True,,1.7313951953653282,13.989007568359398
2015-09-21,6.954833333333333,True,0.4511124268368982,2.269798063234465,14.331994628906273
2015-09-22,10.142583333333333,True,1.0962105869415075,2.549547108934056,14.546990966796898
2015-09-23,13.66725,True,1.0008267352374816,1.805463292551116,14.495996093750025
2015-09-24,12.332,True,0.6784578096824564,1.2783025109124373,14.473992919921898
2015-09-25,6.335208333333334,True,,6.7700181980618845,14.445001220703148
2015-09-26,2.1664999999999996,True,0.6431079362727048,6.06256198879814,14.032983398437525
2015-09-27,1.9611666666666665,True,0.4177291516717352,6.22683566016683,13.929986572265648
2015-09-28,2.8517500000000005,True,1.0304784832505878,7.2994123759725404,13.730981445312525
2015-09-29,1.6382916666666667,True,0.4788665301864486,5.2644256810126535,13.773980712890648
2015-09-30,3.3019999999999996,True,0.4298881067821629,2.0615233731205858,14.165002441406273
2015-10-01,7.007583333333334,True,0.2847294183878707,2.172881065988938,14.432000732421898
2015-10-02,9.927208333333333,True,0.7817255393004128,3.8687814372574008,14.562982177734398
2015-10-03,11.692166666666663,True,0.6086062537971126,2.0475205102438503,14.467004394531273
2015-10-04,9.682708333333332,True,1.3823093142958287,2.36446128654602,14.290979003906273
2015-10-05,6.196458333333333,True,0.101346003959139,4.739904944198425,15.054986572265648
2015-10-06,4.311833333333333,True,0.961241426959232,6.5206618066427815,14.316003417968773
2015-10-07,3.2705416666666665,True,1.005058529695458,7.583839183086884,13.527978515625025
2015-10-08,1.6302083333333333,True,,7.835914098100369,12.507989501953148
2015-10-09,1.717666666666667,True,0.3351508833714888,6.127361617431203,12.616998291015648
2015-10-10,1.7123333333333337,True,0.3238193310239491,4.159198050744566,12.609002685546898
2015-10-11,1.3790000000000002,True,0.8476128075997901,3.985285217138061,12.831994628906273
2015-10-12,0.7305000000000001,True,0.5299944385766142,3.507388087598473,13.270989990234398
2015-10-13,12.436541666666669,True,0.7260238562387167,2.1639637914212293,13.629998779296898
2015-10-14,19.756375,True,0.9193933600799912,3.7115146475993495,13.827996826171898
2015-10-15,7.778333333333333,True,0.7840340058924883,4.794138691062033,14.455987548828148
2015-10-16,9.916791666666668,True,0.7524961203151512,5.136489303475908,14.689996337890648
2015-10-17,11.48745833333333,True,0.5971391226732828,4.035216772337978,14.512994384765648
2015-10-18,10.878916666666663,True,,1.2081710914429495,14.350000000000025
2015-10-19,,False,-0.1205269548558388,4.552830247321857,14.547998046875025
2015-10-20,5.321478260869565,True,-0.0962244726563258,3.5286072499188137,14.715997314453148
2015-10-21,3.625291666666667,True,1.3903845513926367,4.1989370559787975,14.982995605468773
2015-10-22,2.1502083333333335,True,0.5318472977709445,3.601125660557586,14.956994628906273
2015-10-23,0.8884736842105263,True,0.9187732520525888,2.513654524860972,15.137994384765648
2015-10-24,0.5167916666666666,True,,1.5334814230507,15.648004150390648
2015-10-25,0.7171249999999999,True,0.1821666282003658,3.457377084078193,15.748986816406273
2015-10-26,0.616875,True,0.03836224199709,4.688886985166548,16.163995361328148
2015-10-27,0.7291666666666666,True,,4.083256796200005,16.055993652343773
2015-10-28,1.575416666666667,True,0.5229596469271584,5.01994376465258,15.790979003906273
2015-10-29,1.922125,True,-0.3914950835104914,3.67316814012149,15.770989990234398
2015-10-30,1.797208333333333,True,0.848377111970306,6.718266009074894,15.838006591796898
2015-10-31,1.416958333333333,True,,5.115838842450673,15.514001464843773
2015-11-01,2.250375,True,0.6386294255959473,3.0508598913116867,15.221978759765648
2015-11-02,5.317166666666666,True,0.6047727892888993,1.910472240295586,15.163995361328148
2015-11-03,6.528958333333333,True,0.2772077441071319,2.130164308016248,15.498986816406273
2015-11-04,5.941666666666666,True,1.709798205173804,2.263249230970022,15.838983154296898
2015-11-05,2.825125,True,0.2958473958142431,3.4727693775441537,15.629998779296898
2015-11-06,1.7921249999999995,True,0.1766704077839847,3.523579402933458,14.995996093750025
2015-11-07,1.027125,True,,3.737828362157179,14.605004882812525
2015-11-08,0.6535833333333333,True,0.0649368262280871,5.076946610702267,14.459008789062525
2015-11-09,0.3874,False,,4.864428912557874,14.689996337890648
2015-11-10,0.3745454545454545,False,0.0294312620513698,2.862361593862233,14.895989990234398
2015-11-11,,False,0.6462578352833849,2.640943413096636,15.118005371093773
2015-11-12,,False,0.0668020851509851,3.518742958700221,15.185998535156273
2015-11-13,0.7243,False,-0.0415115697951325,4.5499689551087386,15.101007080078148
2015-11-14,3.059208333333333,True,0.059419751797198,3.7601961171166023,15.346978759765648
2015-11-15,4.090291666666666,True,-0.2036055915208774,4.195566702145884,14.883996582031273
2015-11-16,1.8021666666666665,True,,4.127545952728901,15.299005126953148
2015-11-17,1.2130416666666666,True,0.164940860499105,5.205232266109291,15.287988281250025
2015-11-18,0.9417083333333331,True,0.1384030300022231,6.544061634769314,15.010003662109398
2015-11-19,0.3699166666666666,True,0.2970386023813301,7.411315849623461,14.600000000000025
2015-11-20,0.2383333333333333,True,-0.41641913532402,5.110936161690175,14.364007568359398
2015-11-21,0.3047083333333333,True,-0.2008053026102408,4.248893126337539,14.277978515625025
2015-11-22,1.1120416666666666,True,-0.0471102502381139,4.152154647133062,14.366998291015648
2015-11-23,1.4891250000000005,True,0.4103453191351253,3.9111259498605273,14.234979248046898
2015-11-24,1.8140833333333333,True,0.4153939147099936,4.351953072776609,14.653985595703148
2015-11-25,1.674875,True,,2.96092262521462,15.118005371093773
2015-11-26,1.7988333333333333,True,,4.501477157698906,15.430993652343773
2015-11-27,1.5785833333333332,True,1.2022308116972305,7.027656612850016,15.448999023437525
2015-11-28,1.329041666666667,True,0.5313423821216517,6.710179195918563,15.107995605468773
2015-11-29,1.147375,True,-0.1154415782771086,3.166716105844832,15.299981689453148
2015-11-30,,False,0.1767130433845562,2.610718017924382,15.317987060546898
2015-12-01,,False,0.4302057593295667,4.323627827430912,15.476983642578148
2015-12-02,,False,0.5369589256963859,4.184874359273264,15.739007568359398
2015-12-03,,False,0.7114407583576842,5.140296432937251,15.564996337890648
2015-12-04,,False,-0.1437564565447593,4.438185753193338,16.083001708984398
2015-12-05,,False,-0.1182440970158353,3.9729276417442567,15.825006103515648
2015-12-06,,False,1.0658950972106256,4.798721275158607,15.764978027343773
2015-12-07,,False,0.088036218661757,4.120222018154975,15.873986816406273
2015-12-08,,False,0.7280805260464648,4.683957524876954,15.726007080078148
2015-12-09,,False,0.9244665417611492,2.56624575513776,15.631005859375025
2015-12-10,,False,0.239809740662363,2.7282528392848406,15.783990478515648
2015-12-11,,False,,2.958529244239179,15.833001708984398
2015-12-12,,False,0.1407022284450536,2.868190765325139,16.037988281250023
2015-12-13,,False,0.2276499436960039,3.487950802352977,16.010980224609398
2015-12-14,,False,0.74154077494785,5.210608967855583,16.365991210937523
2015-12-15,,False,0.263810628222171,3.1169384533971227,16.282983398437523
2015-12-16,,False,0.033551745614799,3.269356864102333,16.441003417968773
2015-12-17,,False,0.6288750947687602,4.86268749652457,16.616998291015648
2015-12-18,,False,0.8483608454301977,4.779173895157767,16.865991210937523
2015-12-19,,False,0.3597579685382421,3.2647903497451054,16.698999023437523
2015-12-20,,False,0.7354169410908838,3.861480311559394,16.213006591796898
2015-12-21,,False,,4.879320439743957,16.231988525390648
2015-12-22,,False,0.8948957938618288,4.747960458843393,16.390985107421898
2015-12-23,,False,0.5927660374025895,5.7484678062862935,16.269006347656273
2015-12-24,,False,0.8953332804665471,4.164511522537484,16.566979980468773
2015-12-25,,False,0.4483169811341707,3.5748533199722123,16.909997558593773
2015-12-26,,False,0.678322359469935,4.458474477961595,16.830987548828148
2015-12-27,,False,,3.7046323690564726,16.657983398437523
2015-12-28,,False,0.4409277255647806,3.042168825837293,16.917993164062523
2015-12-29,,False,0.2897875331999938,2.976433910195728,17.145989990234398
2015-12-30,,False,0.27123561951697,4.464189720749411,17.037988281250023
2015-12-31,,False,0.3557942549274918,3.953614930281836,17.799005126953148
2016-01-01,,False,-0.0691282466277846,3.4665013674549576,17.415979003906273
2016-01-02,,False,0.8083796583799072,3.0416920965255323,17.722985839843773
2016-01-03,,False,0.4697371438290649,2.28416432283716,18.010003662109398
2016-01-04,,False,,2.376868047150979,17.830987548828148
2016-01-05,,False,,1.705365296833693,18.1459899902344
2016-01-06,,False,,2.0437490599970696,18.57100830078128
2016-01-07,2.027214285714286,False,1.1381173188392202,2.285876948605399,19.100000000000023
2016-01-08,,False,0.242547713626647,2.65985706332712,19.137994384765648
2016-01-09,,False,0.7584351312789847,4.410046782736826,18.774987792968773
2016-01-10,,False,1.0250310705897656,3.802681032908756,18.79000244140628
2016-01-11,,False,0.3524329300387372,3.253649439349334,18.7600036621094
2016-01-12,,False,,3.786788057972221,18.549981689453148
2016-01-13,1.2595454545454543,False,0.6042736991976486,3.732516986695862,18.5729919433594
2016-01-14,1.045958333333333,True,0.960765550465465,4.030993035760625,18.278985595703148
2016-01-15,0.5397083333333333,True,0.4894392649219365,5.132039468730651,18.275994873046898
2016-01-16,0.9669166666666666,True,0.2227522028543029,5.032839287693279,18.305993652343773
2016-01-17,1.1559166666666665,True,0.1749615078181789,3.252400292010869,18.370996093750023
2016-01-18,3.8401666666666663,True,0.519908123710177,2.144018248877773,18.537988281250023
2016-01-19,3.2922083333333334,True,0.8094789461147132,2.4128379685316625,18.433984375000023
2016-01-20,2.783583333333333,True,0.7666970501164768,2.294720912639719,19.140008544921898
2016-01-21,1.8927916666666669,True,1.366435783116367,2.164048355515364,19.726983642578148
2016-01-22,1.7400833333333334,True,,2.509545856265991,19.892999267578148
2016-01-23,1.463666666666667,True,,2.089210605574406,19.860986328125023
2016-01-24,2.3805833333333335,True,0.5386004990733211,4.067884510916988,19.5830017089844
2016-01-25,2.5220833333333332,True,0.5487561735074861,3.3560069505870707,18.986993408203148
2016-01-26,3.5909166666666668,True,0.2046982201189062,3.0199001506405123,19.245996093750023
2016-01-27,4.456166666666666,True,0.3091477526213403,3.921179108268523,19.730004882812523
2016-01-28,3.020208333333333,True,,3.4998764196407177,19.991998291015648
2016-01-29,4.463541666666667,True,0.7202106581306748,4.335883180295218,20.106988525390648
2016-01-30,3.029041666666666,True,0.5883475611352964,4.065408222994728,20.06099853515628
2016-01-31,3.932625,True,-0.2168615532971463,2.4577508035342306,19.652978515625023
2016-02-01,2.5011,False,0.2224931632354022,2.610860046433612,19.6249938964844
2016-02-02,,False,0.5262522597699076,2.2131148643947456,20.064996337890648
2016-02-03,,False,0.0058115335562642,3.0381088312663973,20.25899658203128
2016-02-04,4.8931818181818185,False,,2.6564318508729627,19.943994140625023
2016-02-05,3.196916666666666,True,0.4629069354873369,3.3559239217721157,19.856988525390648
2016-02-06,4.131,True,1.0288724849142747,3.1255738866458964,19.846002197265648
2016-02-07,3.1019166666666664,True,,2.7864958721553355,19.6140075683594
2016-02-08,4.068375,True,1.0262731140234476,3.888834907190406,19.282983398437523
2016-02-09,3.466583333333334,True,0.2565590744801412,2.821821568562561,19.230004882812523
2016-02-10,3.8542083333333337,True,-0.2476980371632046,3.6853630601468166,19.1039978027344
2016-02-11,2.689666666666666,True,0.1120698963487074,3.606715175783694,18.941003417968773
2016-02-12,1.7535,True,,3.974224384446277,18.90499267578128
2016-02-13,1.2837083333333332,True,,4.257325968154379,18.971978759765648
2016-02-14,1.1750416666666668,True,0.1377955643399904,4.758658873314582,18.667993164062523
2016-02-15,1.5528750000000002,True,0.913747215526507,3.4040398078978584,18.452996826171898
2016-02-16,2.6014166666666667,True,0.3391412088079891,2.804983986104121,17.976007080078148
2016-02-17,3.628916666666667,True,0.9623860053491176,3.2817678477819627,18.027978515625023
2016-02-18,3.0104583333333337,True,1.10409093330709,3.8379653495553328,18.097985839843773
2016-02-19,3.1517916666666665,True,0.998133821786358,4.337719202487418,17.947991943359398
2016-02-20,3.3933750000000003,True,0.7747306346737343,3.646290816979976,17.840997314453148
2016-02-21,3.2814166666666664,True,0.2433189167490219,2.321661496559455,18.070001220703148
2016-02-22,2.4457083333333336,True,0.8160435067102575,2.392464101354424,18.350000000000023
2016-02-23,1.428583333333333,True,-0.0121291177395844,1.6942317764849593,18.65499267578128
2016-02-24,1.0619166666666666,True,-0.2252533198680429,1.8449700133173148,18.6559997558594
2016-02-25,0.630375,True,-0.2361362821749076,1.7581869589907049,18.938989257812523
2016-02-26,0.4782916666666667,True,0.0248131429256406,4.608315969783965,18.34200439453128
2016-02-27,0.5608333333333334,True,0.0318824075952449,3.213200653423234,17.951989746093773
2016-02-28,0.66325,True,-0.2607762697906218,2.4193260033981683,17.158990478515648
2016-02-29,1.5502916666666664,True,,3.0029316113645854,16.813989257812523
2016-03-01,1.7415,True,-0.3226761621433678,2.9431561084411184,16.557000732421898
2016-03-02,2.126958333333333,True,,2.70246909335992,16.550988769531273
2016-03-03,2.791166666666667,True,-0.3354635865795465,2.970977639740493,16.952996826171898
2016-03-04,2.9428333333333327,True,-0.1730349268439512,2.5523058232281333,17.201989746093773
2016-03-05,4.5175833333333335,True,,2.5949617663316,17.304986572265648
2016-03-06,4.9870833333333335,True,-0.0745244110389147,2.6472459629006586,16.899987792968773
2016-03-07,5.025958333333334,True,0.790796579641651,3.6236112406069454,17.234002685546898
2016-03-08,6.862416666666667,True,0.8685662682059538,3.2167723155576,17.296990966796898
2016-03-09,6.740583333333333,True,-0.2342448237119701,2.398965534330259,17.607995605468773
2016-03-10,5.188291666666667,True,0.108967212164652,1.994504020627588,17.551995849609398
2016-03-11,4.803208333333333,True,-0.1532617165118719,2.3633379383839994,18.006005859375023
2016-03-12,7.025208333333333,True,0.2166110650375944,1.8552887004106628,18.4899841308594
2016-03-13,7.795708333333334,True,0.4896116747635937,3.213981873040811,18.618981933593773
2016-03-14,6.141041666666666,True,0.0088077600917532,3.487151269404793,18.3850036621094
2016-03-15,4.5449166666666665,True,,2.8252633458331955,18.264001464843773
2016-03-16,3.5883749999999996,True,,1.771333153922564,17.350000000000023
2016-03-17,1.6650416666666663,True,-0.361635784915911,2.611701748687804,17.159997558593773
2016-03-18,0.6011666666666666,True,0.1403236832314154,4.090096022671934,16.852990722656273
2016-03-19,0.7680416666666666,True,-0.3478054330968637,2.473503101705504,16.692987060546898
2016-03-20,1.6047083333333336,True,-0.1390894021096363,2.6864338899782094,16.833001708984398
2016-03-21,1.8780833333333335,True,-0.3325858744579981,3.2501137563000952,16.801995849609398
2016-03-22,1.895708333333333,True,-0.1505215581976317,3.338784114502771,17.152978515625023
2016-03-23,4.536416666666667,True,-0.5712571076466072,2.171332907650939,17.646997070312523
2016-03-24,4.498916666666666,True,0.6095175896684815,2.384265254442471,17.554986572265648
2016-03-25,7.171208333333333,True,-0.3244273139056757,2.7652271522527947,17.450006103515648
2016-03-26,9.715416666666668,True,,1.82910234297644,17.614984130859398
2016-03-27,10.583541666666669,True,0.2971011149364668,2.642890179339139,17.357995605468773
2016-03-28,7.527666666666666,True,-0.0566860644084076,2.665478947174075,17.472985839843773
2016-03-29,6.761458333333334,True,0.2032054787774306,1.7036442277357118,17.692987060546898
2016-03-30,7.511500000000001,True,0.057543487029163,2.7324826187751463,17.868981933593773
2016-03-31,7.940958333333332,True,0.3899464502004177,4.06655556666936,18.004998779296898
2016-04-01,6.900458333333333,True,,1.9849856622342557,17.609979248046898
2016-04-02,5.364958333333334,True,0.2585162007975028,3.300732411882905,17.309991455078148
2016-04-03,7.68775,True,-0.2356529690170604,3.598056684619329,17.264001464843773
2016-04-04,1.7876666666666663,True,,4.598841793402501,16.359002685546898
2016-04-05,2.1925000000000003,True,-0.134616501953817,1.7365848004383626,16.070001220703148
2016-04-06,3.542125,True,1.0131471104039282,2.0453357840452,16.152978515625023
2016-04-07,3.1764166666666664,True,0.9394545412080556,3.5699445039883204,16.352990722656273
2016-04-08,3.1336666666666666,True,0.8999799390685767,4.250636740243274,16.568994140625023
2016-04-09,3.692041666666667,True,0.7033537214080698,5.20876945197507,16.136987304687523
2016-04-10,3.6340416666666666,True,-0.2099807109329889,4.053879695349661,16.240991210937523
2016-04-11,6.393166666666667,True,,1.0228391708229836,16.290979003906273
2016-04-12,6.113416666666666,True,-0.1425638110070495,1.7708656972687749,16.236993408203148
2016-04-13,3.0457916666666662,True,-0.3253663195516549,2.7044908080501675,16.415979003906273
2016-04-14,4.185666666666667,True,-0.1962339246052756,2.499421500894564,16.540002441406273
2016-04-15,4.989708333333333,True,-0.3844016326788825,1.3874115635087865,16.533990478515648
2016-04-16,5.126541666666667,True,-0.1027687393560753,1.8159088224938345,17.037988281250023
2016-04-17,4.628583333333334,True,0.0684112386233668,3.768254971277848,17.116998291015648
2016-04-18,2.378083333333333,True,-0.4788344883276823,4.2661362792081885,17.046990966796898
2016-04-19,1.4019583333333336,True,0.5018780321685458,5.555980546279853,16.571008300781273
2016-04-20,1.8669583333333335,True,-0.5622113830723559,2.919078447972937,14.958001708984398
2016-04-21,3.183833333333333,True,0.3863726006805922,4.567372486703483,14.614007568359398
2016-04-22,3.0469166666666667,True,-0.4587517217669467,1.4660383941023551,14.684991455078148
2016-04-23,5.011541666666667,True,,1.4177657994141708,14.969995117187525
2016-04-24,4.976624999999999,True,0.0689301924966104,4.344731666603685,14.973992919921898
2016-04-25,2.9951250000000003,True,0.99618530619141,6.515981129538932,14.889978027343773
2016-04-26,2.852375,True,0.4902844579290625,3.277132088161298,14.605004882812525
2016-04-27,3.435625,True,,0.9490816223015118,14.856988525390648
2016-04-28,3.5276666666666667,True,0.3929098208230385,1.9899477435018167,15.288995361328148
2016-04-29,4.4200952380952385,True,0.2200824732749734,2.930093210548769,15.330987548828148
2016-04-30,2.7695416666666666,True,-0.1822344016349699,2.289549743203468,15.363000488281273
2016-05-01,0.8675,True,-0.2376452461943846,0.998178887422429,15.748986816406273
2016-05-02,0.5246666666666667,True,-0.0458193164059971,2.1319349820703315,16.493005371093773
2016-05-03,0.5098333333333334,True,,0.8832782711105783,16.570001220703148
2016-05-04,0.4781666666666666,True,,1.1358580675356729,16.775994873046898
2016-05-05,0.4184166666666666,True,-0.0527091236635921,1.7572096849277663,16.627008056640648
2016-05-06,0.3342083333333334,True,-0.1288843700618135,3.0741844134052534,15.661981201171898
2016-05-07,0.4457916666666666,True,-0.0595482155711253,2.702967201200764,16.432000732421898
2016-05-08,0.5882083333333333,True,,2.7436676905400117,16.040979003906273
2016-05-09,1.1967916666666667,True,-0.2179152360341555,0.997654315319625,15.932000732421898
2016-05-10,1.3342916666666664,True,0.0079700686523879,0.9243362886735836,15.846002197265648
2016-05-11,1.635916666666667,True,-0.1399085192268311,2.023608131054213,15.896997070312525
2016-05-12,1.831,True,-0.1412169536094986,1.9727213537235224,16.062005615234398
2016-05-13,1.0220416666666667,True,,1.5031679990623117,15.911981201171898
2016-05-14,1.1010833333333334,True,-0.3208066431085686,2.153506352924607,15.730981445312525
2016-05-15,1.456041666666667,True,,1.6676032806450831,15.226007080078148
2016-05-16,1.5896666666666668,True,-0.4002420160110809,2.877957440183144,15.334008789062525
2016-05-17,1.64325,True,-0.546348992647781,3.055375138033556,15.392999267578148
2016-05-18,1.860458333333333,True,-0.5266090805440324,1.7073770714206642,15.303979492187525
2016-05-19,2.142333333333333,True,,1.446821768870647,15.347985839843773
2016-05-20,1.718625,True,0.2635763453412696,0.713816112635592,15.139978027343773
2016-05-21,1.76475,True,0.5942040564649451,1.3286088513688472,15.196984863281273
2016-05-22,1.5670000000000002,True,0.1442193354548084,2.5691133040533685,15.343988037109398
2016-05-23,1.468333333333333,True,0.1584198142270932,1.5788430096197124,15.407006835937525
2016-05-24,0.9359583333333332,True,-0.1447770588540258,2.2095973650996235,15.437005615234398
2016-05-25,1.0329583333333332,True,,2.6164610882809978,15.030999755859398
2016-05-26,1.5117083333333332,True,0.162468150188635,3.580126691717392,15.131982421875025
2016-05-27,1.3107083333333334,True,0.1165183108717493,3.1520951723497173,15.171990966796898
2016-05-28,1.0582083333333332,True,,2.533699384440044,15.109979248046898
2016-05-29,0.9497916666666668,True,-0.298359028204779,1.9073466623996784,15.152978515625025
2016-05-30,0.760125,True,0.1950104232937007,2.4032748723156168,14.698999023437525
2016-05-31,0.8622916666666667,True,,2.868482811857553,14.402001953125025
2016-06-01,0.9183333333333332,True,-0.1992426820419378,1.8318139479799045,14.519006347656273
2016-06-02,1.0389166666666667,True,,2.6859603774057104,14.864984130859398
2016-06-03,1.4503333333333333,True,,0.0762602524365961,14.187982177734398
2016-06-04,1.6860416666666669,True,-0.274327047021449,0.905117358915248,14.096002197265648
2016-06-05,1.311125,True,-0.1877744163195026,4.5300243355366,14.157983398437525
2016-06-06,1.4018749999999998,True,-0.0829688235686802,4.887429309242432,14.158990478515648
2016-06-07,1.2565833333333334,True,-0.0260051725825105,3.393201944062761,14.139978027343773
2016-06-08,1.0876249999999998,True,-0.3121418585466411,1.025915642646655,14.029992675781273
2016-06-09,0.9205833333333334,True,-0.3824644446381958,1.8216613755261324,13.721978759765648
2016-06-10,0.7083749999999999,True,-0.282885744419398,3.425802694343892,13.696008300781273
2016-06-11,0.64325,True,-0.2631673468244206,3.034538427278432,13.592004394531273
2016-06-12,0.8093333333333333,True,-0.2786311361733914,2.576586924817376,13.357995605468773
2016-06-13,0.9587916666666668,True,-0.0553379304348828,3.1785070752727003,13.253991699218773
2016-06-14,1.1629166666666666,True,-0.2795783365138695,4.0145247217824735,13.245996093750025
2016-06-15,0.9119583333333332,True,0.0490425191771791,5.301629212796916,13.252984619140648
